spieltag	sp_nr	user_nr	tore1	tore2
30	3	13	1	1
30	3	20	2	1
30	3	24	2	2
30	3	32	1	2
30	3	34	1	2
30	3	35	1	2
30	3	36	1	3
30	3	37	2	1
30	3	42	1	1
30	3	43	1	2
30	3	45	1	2
30	3	46	0	1
30	3	49	2	2
30	3	50	2	1
30	3	51	1	1
30	3	52	3	2
30	3	55	1	2
30	3	56	1	2
30	3	57	1	2
30	3	58	1	2
30	3	61	3	1
30	3	62	3	1
30	3	63	0	2
30	4	2	1	1
30	4	3	0	1
30	4	4	1	1
30	4	5	2	0
30	4	7	2	1
30	4	8	2	1
30	4	9	1	1
30	4	10	1	2
30	4	11	2	1
30	4	12	2	1
30	4	13	1	1
30	4	20	1	2
30	4	24	2	1
30	4	32	0	1
30	4	34	2	0
30	4	35	1	1
30	4	36	1	2
30	4	37	1	2
30	4	42	1	2
30	4	43	2	1
30	4	45	2	2
30	4	46	1	0
30	4	49	1	1
30	4	50	1	2
30	4	51	1	1
30	4	52	1	1
30	4	55	1	2
30	4	56	2	1
30	4	57	2	1
30	4	58	1	2
30	4	61	2	1
30	4	62	3	1
30	4	63	1	2
30	5	2	1	3
30	5	5	0	2
30	5	7	1	4
30	5	8	1	4
30	5	9	1	3
30	5	10	0	3
30	5	11	1	3
30	5	12	0	2
30	5	13	0	3
30	5	20	1	3
30	5	24	1	3
30	5	32	0	2
30	5	34	0	3
30	5	35	1	3
30	5	36	1	3
30	5	37	1	2
30	5	42	1	3
30	5	43	1	3
30	5	45	1	4
30	5	46	0	2
30	5	49	0	3
30	5	50	1	2
30	5	51	1	3
30	5	52	0	3
30	5	55	0	3
30	5	56	1	2
30	5	57	1	3
30	5	58	0	3
30	5	61	2	1
30	5	62	0	2
30	6	2	4	0
30	6	3	4	0
30	6	4	6	1
30	6	5	2	0
30	6	7	5	1
30	6	8	5	1
30	6	9	4	0
30	6	10	4	0
30	6	11	4	1
30	6	12	3	1
30	6	13	2	0
30	6	14	4	0
30	6	20	2	1
30	6	24	3	0
30	6	32	3	0
30	6	34	2	0
30	6	35	3	0
30	6	36	3	1
30	6	37	2	1
30	6	42	2	0
30	6	43	3	0
30	6	45	6	1
30	6	46	3	1
30	6	49	5	0
30	6	50	2	1
30	6	51	1	1
30	6	52	2	0
30	6	55	5	0
30	6	56	4	1
30	6	57	3	1
30	6	58	3	0
30	6	61	1	1
30	6	62	4	0
30	6	63	1	1
30	7	2	1	1
30	7	3	1	1
30	7	4	2	1
30	7	5	2	0
30	7	7	2	1
30	7	8	2	1
30	7	9	1	1
30	7	10	1	1
30	7	11	2	3
30	7	12	2	1
30	7	13	1	1
30	7	14	2	2
30	7	20	1	1
30	7	24	1	1
30	7	32	2	1
30	7	34	2	1
30	7	35	1	1
30	7	36	2	2
30	7	37	1	2
30	7	42	1	2
30	7	43	2	1
30	7	45	2	1
30	7	46	0	1
30	7	49	2	1
30	7	50	1	2
30	7	51	2	1
30	7	52	2	4
30	7	55	3	3
30	7	56	1	2
30	7	57	2	1
30	7	58	2	0
30	7	61	2	2
30	7	62	2	2
30	7	63	2	4
30	8	2	3	1
30	8	3	2	0
30	8	4	3	1
30	8	5	3	1
30	8	7	2	1
30	8	8	3	2
30	8	9	2	0
30	8	10	3	1
30	8	11	2	1
30	8	12	2	0
30	8	13	2	1
30	8	20	3	1
30	8	24	2	0
30	8	32	2	1
30	8	34	3	2
30	8	35	2	1
30	8	36	2	1
30	8	37	2	1
30	8	42	1	1
30	8	43	2	1
30	8	45	3	1
30	8	46	2	1
30	8	49	2	0
30	8	50	2	1
30	8	51	3	1
30	8	52	3	1
30	8	55	2	1
30	8	56	3	1
30	8	57	3	1
30	8	58	2	1
30	8	61	2	1
30	8	62	2	1
30	8	63	4	1
30	9	2	2	0
30	9	3	3	1
30	9	4	3	1
30	9	5	2	0
30	9	7	2	1
30	9	8	2	1
30	9	9	3	1
30	9	10	2	0
30	9	11	2	1
30	9	12	2	0
30	9	13	2	0
30	9	20	1	2
30	9	24	3	1
30	9	32	3	1
30	9	34	2	0
30	9	35	2	1
30	9	36	2	1
30	9	37	2	1
30	9	42	1	0
30	9	43	3	0
30	9	45	3	0
30	9	46	2	0
30	9	49	2	0
30	9	50	2	1
30	9	51	3	1
30	9	52	2	1
30	9	55	3	0
30	9	56	3	1
30	9	57	3	1
30	9	58	2	0
30	9	61	2	0
30	9	62	3	1
30	9	63	1	0
31	1	2	1	2
31	1	3	1	1
31	1	4	1	2
31	1	5	2	0
31	1	7	2	1
31	1	8	3	1
31	1	9	2	2
31	1	10	2	1
31	1	11	2	0
31	1	13	2	1
31	1	14	1	0
31	1	20	1	1
31	1	24	2	0
31	1	32	1	0
31	1	34	3	1
31	1	35	3	1
31	1	42	3	1
31	1	43	1	1
31	1	45	1	2
31	1	46	2	0
31	1	49	2	0
31	1	50	2	1
31	1	51	1	2
31	1	52	1	2
31	1	55	3	0
31	1	56	1	2
31	1	57	3	1
31	1	58	2	1
31	1	61	2	0
31	1	62	3	1
31	2	2	1	1
31	2	3	1	1
31	2	4	2	1
31	2	5	3	1
31	2	7	2	1
31	2	8	2	2
31	2	9	2	0
31	2	10	1	2
31	2	11	1	0
31	2	12	2	1
31	2	13	2	1
31	2	14	1	0
31	2	20	2	1
31	2	24	1	1
31	2	32	1	0
31	2	34	1	2
31	2	35	3	1
31	2	36	2	1
31	2	37	2	1
31	2	42	2	1
31	2	43	2	1
31	2	45	2	1
31	2	46	2	1
31	2	49	2	0
31	2	50	2	1
31	2	51	3	1
31	2	52	2	0
31	2	55	4	1
31	2	56	2	2
31	2	57	2	1
31	2	58	2	0
31	2	61	2	1
31	2	62	2	1
31	2	63	1	1
31	3	2	1	2
31	3	3	0	1
31	3	4	1	1
31	3	5	1	3
31	3	7	2	1
31	3	8	1	2
31	3	9	1	1
31	3	10	1	2
31	3	11	1	2
31	3	12	2	1
31	3	13	1	1
31	3	14	0	1
31	3	20	1	1
31	3	24	1	1
31	3	32	1	0
31	3	34	0	2
31	3	35	1	1
31	3	36	1	2
31	3	37	2	1
31	3	42	0	0
31	3	43	1	2
31	3	45	1	1
31	3	46	0	1
31	3	49	0	2
31	3	50	1	2
31	3	51	2	0
31	3	52	2	3
31	3	55	3	1
31	3	56	2	2
31	3	57	2	1
31	3	58	1	2
31	3	61	1	1
31	3	62	1	1
31	3	63	1	2
31	4	2	2	2
31	4	3	2	1
31	4	4	1	1
31	4	5	1	3
31	4	7	1	3
31	4	8	1	3
31	4	9	1	4
31	4	10	1	3
31	4	11	1	4
31	4	12	1	2
31	4	13	0	2
31	4	14	0	3
31	4	20	1	4
31	4	24	1	3
31	4	32	0	2
31	4	34	2	2
31	4	35	0	2
31	4	36	1	2
31	4	37	1	2
31	4	42	1	3
31	4	43	1	2
31	4	45	1	3
31	4	46	0	2
31	4	49	0	2
31	4	50	1	2
31	4	51	1	2
31	4	52	1	3
31	4	55	1	5
31	4	56	1	4
31	4	57	1	2
31	4	58	0	3
31	4	61	1	1
31	4	62	1	3
31	4	63	2	3
31	5	2	2	0
31	5	3	2	1
31	5	4	2	1
31	5	5	3	1
31	5	7	3	1
31	5	8	3	1
31	5	9	3	1
31	5	10	2	1
31	5	11	3	1
31	5	13	2	1
31	5	14	2	1
31	5	20	1	2
31	5	24	2	2
31	5	32	3	1
31	5	34	2	0
31	5	35	3	1
31	5	42	2	0
31	5	43	2	1
31	5	45	2	0
31	5	46	2	1
31	5	49	2	0
31	5	50	2	1
31	5	51	2	0
31	5	52	2	1
31	5	55	3	1
31	5	56	3	1
31	5	57	2	1
31	5	58	2	1
31	5	61	1	2
31	5	62	3	1
31	6	2	3	2
31	6	3	3	0
31	6	4	2	1
31	6	5	3	1
31	6	7	2	1
31	6	8	3	0
31	6	9	2	2
31	6	10	2	1
31	6	11	2	1
31	6	12	2	1
31	6	13	2	1
31	6	14	2	1
31	6	20	2	1
31	6	24	2	1
31	6	32	2	1
31	6	34	3	1
31	6	35	2	1
31	6	36	2	1
31	6	37	1	2
31	6	42	2	1
31	6	43	2	1
31	6	45	1	2
31	6	46	2	1
31	6	49	2	0
31	6	50	2	1
31	6	51	2	1
31	6	52	3	1
31	6	55	2	2
31	6	56	3	2
31	6	57	3	1
31	6	58	2	1
31	6	61	2	1
31	6	62	2	1
31	6	63	1	0
31	7	2	1	3
31	7	3	0	2
31	7	4	1	2
31	7	5	1	3
31	7	7	1	2
31	7	8	1	3
31	7	9	1	1
31	7	10	1	3
31	7	11	1	2
31	7	12	1	2
31	7	13	1	2
31	7	14	1	2
31	7	20	1	2
31	7	24	2	3
31	7	32	1	2
31	7	34	1	3
31	7	35	2	1
31	7	36	1	2
31	7	37	1	2
31	7	42	1	2
31	7	43	1	2
31	7	45	1	3
31	7	46	0	2
31	7	49	0	2
31	7	50	1	2
31	7	51	1	2
31	7	52	1	2
31	7	55	0	3
31	7	56	1	2
31	7	57	1	2
31	7	58	1	2
31	7	61	1	2
31	7	62	3	1
31	7	63	1	3
31	8	2	0	1
31	8	3	1	2
31	8	4	1	1
31	8	5	1	0
31	8	7	2	1
31	8	8	1	2
31	8	9	1	2
31	8	10	1	2
31	8	11	2	3
31	8	12	1	0
31	8	13	1	2
31	8	14	0	2
31	8	20	1	2
31	8	24	1	2
31	8	32	1	2
31	8	34	2	1
31	8	35	1	1
31	8	36	1	2
31	8	37	2	1
31	8	42	1	1
31	8	43	1	1
31	8	45	2	2
31	8	46	1	2
31	8	49	0	2
31	8	50	1	2
31	8	51	1	2
31	8	52	1	3
31	8	55	1	2
31	8	56	1	2
31	8	57	1	2
31	8	58	1	2
31	8	61	1	2
31	8	62	1	2
31	8	63	1	2
31	9	2	2	1
31	9	3	1	1
31	9	4	2	2
31	9	5	2	0
31	9	7	1	1
31	9	8	2	1
31	9	9	1	2
31	9	10	1	2
31	9	11	2	2
31	9	12	2	1
31	9	13	2	2
31	9	14	1	1
31	9	20	2	1
31	9	24	2	1
31	9	32	2	1
31	9	34	1	3
31	9	35	1	1
31	9	36	2	1
31	9	37	1	2
31	9	42	1	2
31	9	43	1	2
31	9	45	1	3
31	9	46	1	1
31	9	49	1	1
31	9	50	1	2
31	9	51	2	2
31	9	52	2	2
31	9	55	2	2
31	9	56	2	1
31	9	57	1	2
31	9	58	1	2
31	9	61	1	2
31	9	62	1	3
31	9	63	3	1
32	1	2	2	1
32	1	4	1	1
32	1	7	2	1
32	1	8	5	1
32	1	9	3	0
32	1	10	3	0
32	1	11	4	1
32	1	12	4	0
32	1	13	2	0
32	1	20	1	1
32	1	24	3	0
32	1	32	3	0
32	1	34	3	0
32	1	35	3	0
32	1	36	1	2
32	1	37	2	1
32	1	42	3	0
32	1	43	3	1
32	1	45	4	0
32	1	46	2	0
32	1	49	5	0
32	1	50	2	1
32	1	51	1	2
32	1	52	3	0
32	1	55	6	0
32	1	56	3	0
32	1	57	3	1
32	1	58	4	0
32	1	61	2	0
32	1	62	4	0
32	1	63	2	0
32	2	2	3	1
32	2	4	2	0
32	2	5	2	0
32	2	7	2	1
32	2	8	2	1
32	2	9	2	1
32	2	10	2	1
32	2	11	4	0
32	2	12	2	0
32	2	13	2	1
32	2	20	2	1
32	2	24	3	0
32	2	32	3	1
32	2	34	2	1
32	2	35	2	1
32	2	36	2	0
32	2	37	2	1
32	2	42	2	0
32	2	43	3	1
32	2	45	3	1
32	2	46	2	1
32	2	49	2	0
32	2	50	2	1
32	2	51	3	1
32	2	52	3	2
32	2	55	3	2
32	2	56	3	2
32	2	57	3	1
32	2	58	3	1
32	2	61	2	1
32	2	62	3	0
32	2	63	2	0
32	3	2	1	0
32	3	4	2	1
32	3	7	1	2
32	3	8	2	1
32	3	9	1	1
32	3	10	1	2
32	3	11	2	2
32	3	12	0	1
32	3	13	1	1
32	3	20	1	2
32	3	24	2	2
32	3	32	1	2
32	3	34	2	1
32	3	35	2	1
32	3	36	1	2
32	3	37	1	2
32	3	42	1	0
32	3	43	1	2
32	3	45	1	2
32	3	46	1	1
32	3	49	1	1
32	3	50	2	1
32	3	51	1	0
32	3	52	1	1
32	3	55	2	1
32	3	56	2	1
32	3	57	2	2
32	3	58	2	1
32	3	61	3	1
32	3	62	1	2
32	3	63	3	2
32	4	2	2	1
32	4	4	2	1
32	4	5	0	2
32	4	7	1	1
32	4	8	2	1
32	4	9	1	1
32	4	10	1	3
32	4	11	2	2
32	4	12	1	2
32	4	13	1	2
32	4	20	1	2
32	4	24	1	3
32	4	32	0	2
32	4	34	2	1
32	4	35	1	2
32	4	36	0	2
32	4	37	1	2
32	4	42	1	3
32	4	43	2	1
32	4	45	1	3
32	4	46	0	1
32	4	49	0	2
32	4	50	2	1
32	4	51	1	3
32	4	52	1	1
32	4	55	1	2
32	4	56	1	2
32	4	57	1	2
32	4	58	1	2
32	4	61	1	0
32	4	62	1	2
32	4	63	1	3
32	5	2	4	2
32	5	4	3	1
32	5	5	2	0
32	5	7	3	1
32	5	8	3	1
32	5	9	3	1
32	5	10	3	1
32	5	11	3	2
32	5	12	3	0
32	5	13	2	0
32	5	24	2	0
32	5	32	3	1
32	5	34	4	0
32	5	35	3	1
32	5	36	4	0
32	5	37	2	1
32	5	42	2	1
32	5	43	2	0
32	5	45	2	1
32	5	46	2	0
32	5	49	2	0
32	5	50	2	1
32	5	51	4	1
32	5	52	3	1
32	5	55	2	1
32	5	56	4	2
32	5	57	4	1
32	5	58	2	1
32	5	61	1	2
32	5	62	3	1
32	5	63	2	1
32	6	2	2	0
32	6	3	2	0
32	6	7	1	1
32	6	8	3	1
32	6	9	3	1
32	6	10	2	1
32	6	11	3	1
32	6	12	1	2
32	6	13	2	1
32	6	20	2	1
32	6	24	2	0
32	6	34	3	0
32	6	35	2	1
32	6	37	2	1
32	6	42	2	1
32	6	43	2	1
32	6	45	2	1
32	6	46	2	1
32	6	49	3	0
32	6	50	2	1
32	6	51	1	1
32	6	52	2	1
32	6	55	2	1
32	6	56	1	2
32	6	57	3	1
32	6	58	2	0
32	6	61	2	1
32	6	62	2	1
32	6	63	2	0
32	7	2	3	2
32	7	4	3	2
32	7	7	2	1
32	7	8	2	2
32	7	9	2	2
32	7	10	2	1
32	7	11	2	1
32	7	12	1	0
32	7	13	1	2
32	7	20	2	1
32	7	24	3	2
32	7	32	2	1
32	7	34	3	2
32	7	35	2	2
32	7	36	2	2
32	7	37	2	1
32	7	42	1	2
32	7	43	2	2
32	7	45	2	3
32	7	46	2	1
32	7	49	2	0
32	7	50	2	1
32	7	51	2	1
32	7	52	1	3
32	7	55	2	1
32	7	56	2	1
32	7	57	3	1
32	7	58	2	1
32	7	61	2	1
32	7	62	1	2
32	7	63	3	1
32	8	2	1	0
32	8	4	1	1
32	8	7	2	1
32	8	8	1	2
32	8	9	2	2
32	8	10	2	1
32	8	11	1	2
32	8	12	0	1
32	8	13	1	1
32	8	20	1	2
32	8	24	1	0
32	8	32	1	2
32	8	34	2	1
32	8	35	1	1
32	8	36	2	1
32	8	37	1	2
32	8	42	1	1
32	8	43	2	1
32	8	45	1	3
32	8	46	1	0
32	8	49	1	1
32	8	50	2	1
32	8	51	1	1
32	8	52	0	2
32	8	55	1	0
32	8	56	2	1
32	8	57	1	1
32	8	58	1	2
32	8	61	1	1
32	8	62	1	0
32	8	63	1	1
32	9	2	3	1
32	9	4	2	1
32	9	7	2	1
32	9	8	2	2
32	9	9	1	1
32	9	10	2	1
32	9	11	2	1
32	9	12	1	2
32	9	13	2	1
32	9	20	1	2
32	9	24	3	0
32	9	32	2	1
32	9	34	2	0
32	9	35	2	1
32	9	36	1	0
32	9	37	2	1
32	9	42	2	1
32	9	43	2	1
32	9	45	3	1
32	9	46	1	0
32	9	49	0	0
32	9	50	2	1
32	9	51	2	1
32	9	52	0	3
32	9	55	3	0
32	9	56	1	2
32	9	57	3	1
32	9	58	2	1
32	9	61	4	1
32	9	62	2	1
32	9	63	1	0
33	1	2	1	3
33	1	4	1	0
33	1	5	2	0
33	1	7	2	1
33	1	8	2	1
33	1	9	1	1
33	1	10	1	2
33	1	11	2	1
33	1	12	2	0
33	1	13	2	1
33	1	14	0	1
33	1	20	1	1
33	1	24	2	1
33	1	32	0	1
33	1	34	0	2
33	1	35	2	1
33	1	36	1	2
33	1	37	1	2
33	1	42	1	0
33	1	43	1	1
33	1	45	2	1
33	1	46	0	0
33	1	49	0	2
33	1	50	1	2
33	1	51	2	0
33	1	52	2	1
33	1	55	2	0
33	1	56	2	1
33	1	57	2	1
33	1	58	1	2
33	1	61	2	2
33	1	62	2	1
33	1	63	1	2
33	2	2	1	2
33	2	4	2	1
33	2	5	2	0
33	2	7	2	1
33	2	8	2	1
33	2	9	1	0
33	2	10	1	2
33	2	11	2	1
33	2	12	0	1
33	2	13	1	1
33	2	14	2	1
33	2	20	1	1
33	2	24	2	1
33	2	32	2	1
33	2	34	2	1
33	2	35	1	1
33	2	36	1	1
33	2	37	2	1
33	2	42	0	0
33	2	43	2	1
33	2	45	2	1
33	2	46	1	0
33	2	49	0	1
33	2	50	2	1
33	2	51	2	1
33	2	52	2	1
33	2	55	2	1
33	2	56	2	1
33	2	57	2	1
33	2	58	2	1
33	2	61	2	3
33	2	62	2	1
33	2	63	3	2
33	3	2	3	1
33	3	4	1	1
33	3	5	2	0
33	3	7	2	1
33	3	8	2	1
33	3	9	2	1
33	3	10	2	1
33	3	11	2	1
33	3	12	3	1
33	3	13	2	0
33	3	14	2	1
33	3	20	2	1
33	3	24	2	0
33	3	32	2	0
33	3	34	2	1
33	3	35	2	1
33	3	36	2	1
33	3	37	2	1
33	3	42	3	2
33	3	43	2	1
33	3	45	2	2
33	3	46	2	1
33	3	49	0	0
33	3	50	2	1
33	3	51	2	1
33	3	52	2	0
33	3	55	3	1
33	3	56	2	1
33	3	57	3	1
33	3	58	2	1
33	3	61	2	3
33	3	62	2	1
33	3	63	4	2
33	4	2	1	1
33	4	4	1	1
33	4	5	2	0
33	4	7	2	1
33	4	8	2	1
33	4	9	1	2
33	4	10	1	1
33	4	11	1	2
33	4	12	0	2
33	4	13	1	1
33	4	14	1	1
33	4	20	1	2
33	4	24	1	1
33	4	32	2	1
33	4	34	3	0
33	4	35	1	1
33	4	36	2	1
33	4	37	1	2
33	4	42	1	3
33	4	43	1	2
33	4	45	2	1
33	4	46	0	1
33	4	49	0	1
33	4	50	2	1
33	4	51	3	1
33	4	52	1	1
33	4	55	2	1
33	4	56	1	1
33	4	57	2	1
33	4	58	1	2
33	4	61	3	2
33	4	62	2	1
33	4	63	1	1
33	5	2	2	2
33	5	4	1	3
33	5	5	0	2
33	5	7	1	4
33	5	8	1	2
33	5	9	0	4
33	5	10	1	3
33	5	11	1	5
33	5	12	2	2
33	5	13	0	2
33	5	14	0	2
33	5	20	1	3
33	5	24	0	2
33	5	32	1	3
33	5	34	1	3
33	5	35	1	3
33	5	36	1	3
33	5	37	1	2
33	5	42	1	3
33	5	43	1	2
33	5	45	2	2
33	5	46	0	2
33	5	49	1	2
33	5	50	1	2
33	5	51	0	3
33	5	52	1	3
33	5	55	1	4
33	5	56	2	3
33	5	57	1	3
33	5	58	1	3
33	5	61	1	4
33	5	62	1	2
33	5	63	0	2
33	6	2	2	1
33	6	4	3	1
33	6	5	2	0
33	6	7	2	1
33	6	8	2	1
33	6	9	2	1
33	6	10	1	1
33	6	11	1	1
33	6	12	1	2
33	6	13	2	1
33	6	14	1	1
33	6	20	2	1
33	6	24	2	2
33	6	32	2	1
33	6	34	2	1
33	6	35	1	1
33	6	36	1	2
33	6	37	1	2
33	6	42	2	1
33	6	43	2	1
33	6	45	2	2
33	6	46	2	1
33	6	49	2	0
33	6	50	2	1
33	6	52	3	1
33	6	55	1	1
33	6	56	2	1
33	6	57	1	2
33	6	58	2	1
33	6	61	1	3
33	6	62	2	1
33	6	63	3	1
33	7	2	2	3
33	7	4	0	1
33	7	5	0	2
33	7	7	2	3
33	7	8	1	2
33	7	9	1	3
33	7	10	1	2
33	7	11	1	2
33	7	12	1	2
33	7	13	1	2
33	7	14	0	2
33	7	20	1	1
33	7	24	1	3
33	7	32	0	2
33	7	34	1	3
33	7	35	2	1
33	7	36	1	2
33	7	37	1	2
33	7	42	2	3
33	7	43	2	1
33	7	45	2	1
33	7	46	0	2
33	7	49	0	2
33	7	50	1	2
33	7	51	2	1
33	7	52	0	2
33	7	55	0	3
33	7	56	1	2
33	7	57	1	2
33	7	58	1	3
33	7	61	1	2
33	7	62	2	1
33	7	63	0	2
33	8	2	0	2
33	8	4	1	2
33	8	5	2	0
33	8	7	2	1
33	8	8	1	2
33	8	9	1	2
33	8	10	1	2
33	8	11	2	3
33	8	12	2	1
33	8	13	0	2
33	8	14	0	2
33	8	20	1	2
33	8	24	0	2
33	8	32	1	2
33	8	34	2	1
33	8	35	1	1
33	8	36	1	2
33	8	37	1	2
33	8	42	0	3
33	8	43	1	2
33	8	45	1	2
33	8	46	0	2
33	8	49	0	2
33	8	50	1	2
33	8	51	1	3
33	8	52	2	3
33	8	55	1	4
33	8	56	1	2
33	8	57	1	2
33	8	58	1	2
33	8	61	0	1
33	8	62	1	1
33	8	63	1	2
33	9	2	3	1
33	9	4	2	2
33	9	5	2	0
33	9	7	2	1
33	9	8	2	1
33	9	9	2	2
33	9	10	2	1
33	9	11	2	2
33	9	12	2	1
33	9	13	3	1
33	9	14	2	1
33	9	20	2	1
33	9	24	2	1
33	9	32	3	2
33	9	34	2	2
33	9	35	3	1
33	9	36	3	1
33	9	37	2	1
33	9	42	4	1
33	9	43	1	1
33	9	45	2	1
33	9	46	2	1
33	9	49	2	0
33	9	50	2	1
33	9	51	1	2
33	9	52	3	2
33	9	55	2	0
33	9	56	3	1
33	9	57	2	1
33	9	58	2	1
33	9	61	4	3
33	9	62	2	1
33	9	63	2	1
34	1	2	3	1
34	1	3	1	2
34	1	4	1	2
34	1	5	2	0
34	1	7	1	2
34	1	8	2	1
34	1	9	3	2
34	1	10	3	1
34	1	11	2	0
34	1	12	3	0
34	1	13	2	1
34	1	14	3	0
34	1	20	1	2
34	1	24	3	1
34	1	34	2	1
34	1	35	2	1
34	1	37	2	1
34	1	42	2	0
34	1	43	1	0
34	1	45	3	1
34	1	46	3	0
34	1	49	0	2
34	1	50	2	1
34	1	51	0	1
34	1	52	3	1
34	1	55	6	0
34	1	56	1	2
34	1	57	4	1
34	1	58	2	0
34	1	61	2	1
34	1	62	0	4
34	1	63	2	1
34	2	2	2	0
34	2	3	3	2
34	2	4	4	1
34	2	5	2	0
34	2	7	2	1
34	2	8	2	1
34	2	9	2	1
34	2	10	3	2
34	2	11	5	1
34	2	12	2	0
34	2	13	2	0
34	2	14	2	0
34	2	20	2	1
34	2	24	2	0
34	2	34	2	1
34	2	35	2	1
34	2	37	2	1
34	2	42	2	2
34	2	43	2	1
34	2	45	2	2
34	2	46	2	1
34	2	49	1	2
34	2	50	2	1
34	2	51	1	0
34	2	52	3	1
34	2	55	2	2
34	2	56	2	1
34	2	57	3	1
34	2	58	2	1
34	2	61	4	3
34	2	62	1	2
34	2	63	1	0
34	3	2	3	1
34	3	3	1	0
34	3	4	2	1
34	3	5	2	0
34	3	7	2	1
34	3	8	2	1
34	3	9	2	2
34	3	10	2	3
34	3	11	3	2
34	3	12	1	2
34	3	13	1	2
34	3	14	2	1
34	3	20	1	1
34	3	24	2	1
34	3	34	3	2
34	3	35	1	1
34	3	37	2	1
34	3	42	0	3
34	3	43	2	1
34	3	45	1	3
34	3	46	0	1
34	3	49	3	0
34	3	50	2	1
34	3	51	1	1
34	3	52	2	1
34	3	55	3	0
34	3	56	2	1
34	3	57	3	1
34	3	58	2	1
34	3	61	2	1
34	3	62	1	1
34	3	63	2	1
34	4	2	2	1
34	4	3	1	1
34	4	4	2	1
34	4	5	0	2
34	4	7	3	2
34	4	8	1	2
34	4	9	1	1
34	4	10	1	2
34	4	11	0	2
34	4	12	1	1
34	4	13	1	2
34	4	14	0	2
34	4	20	0	1
34	4	24	1	3
34	4	34	1	3
34	4	35	1	2
34	4	37	1	2
34	4	42	1	3
34	4	43	1	2
34	4	45	1	3
34	4	46	0	2
34	4	49	1	3
34	4	50	1	2
34	4	51	1	2
34	4	52	2	3
34	4	55	0	3
34	4	56	1	2
34	4	57	1	2
34	4	58	0	2
34	4	61	1	2
34	4	62	1	3
34	4	63	2	1
34	5	2	1	2
34	5	3	0	4
34	5	4	1	1
34	5	5	0	2
34	5	7	2	2
34	5	8	1	5
34	5	9	2	4
34	5	10	1	4
34	5	11	1	3
34	5	12	0	3
34	5	13	0	3
34	5	14	1	3
34	5	20	2	1
34	5	24	1	4
34	5	34	2	2
34	5	35	1	3
34	5	37	1	2
34	5	42	1	4
34	5	43	0	3
34	5	45	1	2
34	5	46	0	2
34	5	49	1	1
34	5	50	1	2
34	5	51	1	1
34	5	52	1	3
34	5	55	1	5
34	5	56	1	3
34	5	57	1	1
34	5	58	0	3
34	5	61	0	3
34	5	62	0	3
34	5	63	1	0
34	6	2	2	1
34	6	3	0	0
34	6	4	1	2
34	6	5	2	0
34	6	7	1	2
34	6	8	2	1
34	6	9	3	1
34	6	10	2	1
34	6	11	1	1
34	6	12	2	1
34	6	13	2	0
34	6	14	2	0
34	6	20	1	1
34	6	24	2	1
34	6	34	3	0
34	6	35	2	1
34	6	37	2	1
34	6	42	1	0
34	6	43	2	0
34	6	45	3	0
34	6	46	2	0
34	6	49	3	2
34	6	50	2	1
34	6	51	2	1
34	6	52	1	1
34	6	55	4	1
34	6	56	3	1
34	6	57	3	1
34	6	58	2	0
34	6	61	0	1
34	6	62	5	0
34	6	63	1	1
34	7	2	3	0
34	7	3	4	1
34	7	4	4	1
34	7	5	2	0
34	7	7	4	1
34	7	8	3	1
34	7	9	3	1
34	7	10	3	1
34	7	11	4	2
34	7	12	2	0
34	7	13	2	0
34	7	14	2	0
34	7	20	2	1
34	7	24	2	0
34	7	34	4	0
34	7	35	3	1
34	7	37	2	1
34	7	42	3	1
34	7	43	3	1
34	7	45	2	2
34	7	46	2	0
34	7	49	1	2
34	7	50	2	1
34	7	51	3	0
34	7	52	4	1
34	7	55	4	0
34	7	56	4	1
34	7	57	3	1
34	7	58	2	0
34	7	61	3	1
34	7	62	4	0
34	7	63	3	1
34	8	2	2	0
34	8	3	1	1
34	8	4	2	0
34	8	5	2	0
34	8	7	2	1
34	8	8	2	1
34	8	9	2	1
34	8	10	1	1
34	8	11	2	1
34	8	12	2	1
34	8	13	2	1
34	8	14	1	0
34	8	20	2	1
34	8	24	2	0
34	8	34	1	1
34	8	35	2	1
34	8	37	2	1
34	8	42	2	1
34	8	43	2	1
34	8	45	2	1
34	8	46	2	1
34	8	49	0	0
34	8	50	2	1
34	8	51	1	0
34	8	52	2	1
34	8	55	3	1
34	8	56	1	2
34	8	57	2	1
34	8	58	2	1
34	8	61	2	2
34	8	62	3	1
34	8	63	2	1
34	9	2	2	0
34	9	3	2	1
34	9	4	2	1
34	9	5	2	0
34	9	7	2	1
34	9	8	2	1
34	9	9	2	1
34	9	10	2	1
34	9	11	2	1
34	9	12	2	1
34	9	13	2	1
34	9	14	1	1
34	9	20	1	2
34	9	24	1	1
34	9	34	2	0
34	9	35	1	1
34	9	37	1	2
34	9	42	2	1
34	9	43	2	1
34	9	45	2	2
34	9	46	2	1
34	9	49	2	1
34	9	50	2	1
34	9	51	2	0
34	9	52	2	2
34	9	55	3	2
34	9	56	2	1
34	9	57	2	1
34	9	58	2	1
34	9	61	3	2
34	9	62	5	1
34	9	63	2	1
